pair_id,source_idx,target_idx,source_graph_node,target_graph_node,euclidean_distance,graph_path_num_nodes,graph_path_length,straight_path_length,path_length_ratio,used_fallback,straight_mid_knn_radius,graph_mid_knn_radius,straight_minus_graph_mid_knn_radius,straight_mid_density_percentile,graph_mid_density_percentile,straight_minus_graph_density_percentile,k_graph,n_components,n_edges_undirected,graph_density,largest_component_fraction,graph_k_grid_tried,graph_components_by_k,graph_selection_note,candidate_set_size,selected_for_figure,selected_rank,selected_reason
2502,107,190,1707,3390,1.30892014503479,12,2.0445456504821777,1.30892014503479,1.5620094611866757,False,0.019274355254415954,0.29771624125356844,-0.2784418859991525,32.1,100.0,-67.9,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2503,747,597,2347,3797,1.289506435394287,6,1.2918461561203003,1.289506435394287,1.001814431213209,False,0.05290785746998371,0.044937906030994804,0.007969951438988904,88.625,84.85000000000001,3.7749999999999915,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2504,187,38,1787,3238,1.4612807035446167,14,2.2205750942230225,1.4612807035446167,1.5196088532727432,False,0.03268927420744236,0.30807421837648347,-0.27538494416904113,73.675,100.0,-26.325000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2505,779,775,2379,3975,1.442294955253601,15,2.204057216644287,1.442294955253601,1.5281598320897851,False,0.02319974266359622,0.3105156282404226,-0.2873158855768264,51.225,100.0,-48.775,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2506,169,574,1769,3774,1.5056238174438477,6,1.5066882371902466,1.5056238174438477,1.0007069626118203,False,0.0630187874656785,0.06482022465469593,-0.0018014371890174297,92.525,92.975,-0.44999999999998863,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2507,35,97,1635,3297,1.4340388774871826,16,2.2328858375549316,1.4340388774871826,1.5570608807116453,False,0.028186683423683724,0.31213106884227615,-0.2839443854185924,65.35,100.0,-34.650000000000006,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2508,347,650,1947,3850,1.3746649026870728,10,1.9783844947814941,1.3746649026870728,1.4391758245331818,False,0.016030485095788555,0.29731965196563237,-0.28128916686984384,12.0,100.0,-88.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2509,0,677,1600,3877,1.4105604887008667,11,1.9525816440582275,1.4105604887008667,1.3842594200668168,False,0.019935394374353363,0.31829212204281915,-0.29835672766846577,36.05,100.0,-63.95,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2510,759,704,2359,3904,1.40446937084198,12,2.1088550090789795,1.40446937084198,1.5015315056779914,False,0.019840249544359537,0.24852361267410822,-0.22868336312974868,35.4,100.0,-64.6,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2511,404,18,2004,3218,1.4116932153701782,15,2.1482462882995605,1.4116932153701782,1.5217515143587634,False,0.020814126084223224,0.297089927324132,-0.27627580123990875,40.575,100.0,-59.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2512,359,575,1959,3775,1.4646605253219604,15,2.146528959274292,1.4646605253219604,1.4655470821830499,False,0.01904734799571332,0.2917932602851301,-0.27274591228941675,30.65,100.0,-69.35,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2513,660,351,2260,3551,1.3475991487503052,14,2.1089377403259277,1.3475991487503052,1.564959240499409,False,0.0332168447546736,0.2849103887672135,-0.25169354401253985,74.325,100.0,-25.674999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2514,732,783,2332,3983,1.412318229675293,14,2.094547986984253,1.412318229675293,1.4830566815425246,False,0.021321586666456185,0.3112178378510611,-0.28989625118460494,43.3,100.0,-56.7,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2515,696,312,2296,3512,1.5764671564102173,17,2.217066764831543,1.5764671564102173,1.4063513824671354,False,0.01789559883648451,0.31233244600028476,-0.29443684716380025,22.675,100.0,-77.325,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2516,481,127,2081,3327,1.60496187210083,15,2.133023500442505,1.60496187210083,1.3290181763947224,False,0.01644253970018409,0.25887507932556314,-0.24243253962537906,14.399999999999999,100.0,-85.6,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2517,564,299,2164,3499,1.3671382665634155,14,2.0864675045013428,1.3671382665634155,1.5261569041923682,False,0.020512269761325884,0.32935479613702284,-0.308842526375697,38.925,100.0,-61.075,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2518,52,102,1652,3302,1.3359105587005615,11,1.9574071168899536,1.3359105587005615,1.4652231799065358,False,0.017432447342694543,0.29546392070875044,-0.2780314733660559,19.875,100.0,-80.125,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2519,249,131,1849,3331,1.378041386604309,12,2.053708791732788,1.378041386604309,1.4903099512805056,False,0.018037950700834696,0.30873652658088174,-0.29069857588004705,23.7,100.0,-76.3,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2520,147,229,1747,3429,1.5071285963058472,6,1.5098165273666382,1.5071285963058472,1.001783478242918,False,0.06697094187964861,0.058301731511416634,0.008669210368231976,93.375,91.05,2.325000000000003,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2521,189,353,1789,3553,1.4682048559188843,16,2.170121192932129,1.4682048559188843,1.4780779291006678,False,0.01917417073572645,0.32272445427472835,-0.3035502835390019,31.55,100.0,-68.45,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2522,161,564,1761,3764,1.3299121856689453,10,2.000523328781128,1.3299121856689453,1.5042521982568837,False,0.021168862868680312,0.30648685396326114,-0.28531799109458084,42.75,100.0,-57.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2523,663,536,2263,3736,1.365658164024353,10,1.944676399230957,1.365658164024353,1.4239847499613956,False,0.02223794985499448,0.31037491148510127,-0.28813696163010677,47.25,100.0,-52.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2524,8,607,1608,3807,1.400475025177002,14,2.221280574798584,1.400475025177002,1.5860908155201432,False,0.042824975912193405,0.2543259206134719,-0.2115009447012785,83.5,100.0,-16.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2525,507,184,2107,3384,1.3358242511749268,9,1.8973904848098755,1.3358242511749268,1.4203893088039254,False,0.023620318722008742,0.2968190196253564,-0.27319870090334764,52.87500000000001,100.0,-47.12499999999999,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2526,527,781,2127,3981,1.3609076738357544,11,1.9831039905548096,1.3609076738357544,1.457192158352211,False,0.01709282469476856,0.30800998898433235,-0.29091716428956377,17.549999999999997,100.0,-82.45,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2527,425,437,2025,3637,1.372148871421814,12,2.011951208114624,1.372148871421814,1.4662776394152115,False,0.02031078525134974,0.31159672657693255,-0.29128594132558283,37.775,100.0,-62.225,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2528,609,271,2209,3471,1.2157282829284668,10,1.937806487083435,1.2157282829284668,1.593947031005657,False,0.02107643082352856,0.3108915638865811,-0.28981513306305257,42.1,100.0,-57.9,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2529,599,618,2199,3818,1.418236255645752,13,2.0427722930908203,1.418236255645752,1.440361071689501,False,0.014854703783882588,0.311292026227015,-0.2964373224431324,7.1,100.0,-92.9,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2530,792,544,2392,3744,1.454774260520935,11,1.9839282035827637,1.454774260520935,1.3637361186692605,False,0.01649956366132394,0.2770548557674836,-0.2605552921061597,14.7,100.0,-85.3,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2531,290,155,1890,3355,1.4875253438949585,13,2.0751895904541016,1.4875253438949585,1.395061670021967,False,0.014654242631837207,0.32172036832345624,-0.307066125691619,6.325,100.0,-93.675,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2532,681,282,2281,3482,1.552775502204895,13,2.0714008808135986,1.552775502204895,1.333998944388465,False,0.015380064254228502,0.2776615625141736,-0.2622814982599451,9.175,100.0,-90.825,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2533,580,788,2180,3988,1.3202630281448364,11,1.9187028408050537,1.3202630281448364,1.4532731735289999,False,0.01882843628818378,0.25556750022880914,-0.23673906394062535,29.275000000000002,100.0,-70.725,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2534,476,317,2076,3517,1.4923803806304932,13,2.072129249572754,1.4923803806304932,1.3884725881328803,False,0.016478020828005476,0.3167550713394013,-0.3002770505113958,14.575,100.0,-85.425,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2535,259,766,1859,3966,1.3640037775039673,11,2.0315592288970947,1.3640037775039673,1.4894087995963676,False,0.015310036233074673,0.3060255187161116,-0.2907154824830369,8.975,100.0,-91.025,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2536,239,682,1839,3882,1.5115184783935547,7,1.5134987831115723,1.5115184783935547,1.0013101425793498,False,0.05947108970105487,0.05589056122209192,0.003580528478962952,91.4,89.95,1.4500000000000028,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2537,672,248,2272,3448,1.4738777875900269,12,2.0017971992492676,1.4738777875900269,1.3581839797738282,False,0.020893100300552355,0.2995196092986735,-0.27862650899812114,41.0,100.0,-59.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2538,436,491,2036,3691,1.4281258583068848,7,1.4305723905563354,1.4281258583068848,1.001713106891259,False,0.0541638304290696,0.055221355364029695,-0.0010575249349600926,89.225,89.67500000000001,-0.45000000000001705,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2539,555,418,2155,3618,1.356855034828186,11,2.0122690200805664,1.356855034828186,1.483039063443777,False,0.01906940445736117,0.31100148492363433,-0.29193208046627317,30.775000000000002,100.0,-69.225,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2540,451,23,2051,3223,1.3593122959136963,10,1.9409204721450806,1.3593122959136963,1.4278694292546228,False,0.019219833863200707,0.3214822119976598,-0.3022623781344591,31.75,100.0,-68.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2541,75,735,1675,3935,1.3139597177505493,8,1.8764160871505737,1.3139597177505493,1.4280621101253614,False,0.020349308512798595,0.3124983574624311,-0.2921490489496325,37.9,100.0,-62.1,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2542,37,164,1637,3364,1.3616604804992676,11,1.9818693399429321,1.3616604804992676,1.4554798118369847,False,0.016332545702117333,0.31262386730452446,-0.2962913216024071,13.750000000000002,100.0,-86.25,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2543,602,142,2202,3342,1.606528878211975,17,2.2639174461364746,1.606528878211975,1.4091981020945954,False,0.018712281438908213,0.31050877203224375,-0.29179649059333557,28.4,100.0,-71.6,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2544,391,600,1991,3800,1.3315280675888062,11,1.952875018119812,1.3315280675888062,1.4666420225419432,False,0.01820883157432329,0.2871311565003047,-0.2689223249259814,24.825,100.0,-75.175,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2545,440,309,2040,3509,1.3896839618682861,16,2.1830673217773438,1.3896839618682861,1.5709092007095167,False,0.019673359841234455,0.32188709392693415,-0.3022137340856997,34.475,100.0,-65.525,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2546,271,165,1871,3365,1.5987991094589233,18,2.2825756072998047,1.5987991094589233,1.4276813101755415,False,0.017884794350901387,0.3112233716808316,-0.2933385773299302,22.5,100.0,-77.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2547,50,113,1650,3313,1.1722010374069214,5,1.1723848581314087,1.1722010374069214,1.0001568167222357,False,0.05484790768806002,0.05338724062962424,0.0014606670584357828,89.55,88.94999999999999,0.6000000000000085,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2548,27,222,1627,3422,1.4731640815734863,11,2.026508092880249,1.4731640815734863,1.3756160079030273,False,0.026955447141834028,0.31885002320184025,-0.29189457606000624,62.724999999999994,100.0,-37.275000000000006,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2549,625,698,2225,3898,1.4247387647628784,14,2.172805070877075,1.4247387647628784,1.5250550659641093,False,0.037256043374494556,0.23957328703807268,-0.20231724366357812,78.7,100.0,-21.299999999999997,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2550,614,539,2214,3739,1.3639198541641235,13,2.1137778759002686,1.3639198541641235,1.5497815868335567,False,0.019255730808281402,0.27742315542863005,-0.25816742462034864,32.0,100.0,-68.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2551,729,703,2329,3903,1.4111456871032715,11,1.9645442962646484,1.4111456871032715,1.3921626336805561,False,0.013901934855024263,0.27580989170883324,-0.26190795685380897,3.775,100.0,-96.225,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2552,434,295,2034,3495,1.5672663450241089,12,2.0898919105529785,1.5672663450241089,1.3334631456791923,False,0.02058945426689199,0.3212656046773486,-0.3006761504104566,39.25,100.0,-60.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2553,301,143,1901,3343,1.3720921277999878,14,2.0785224437713623,1.3720921277999878,1.5148563290018031,False,0.021097258940703707,0.3148360864860298,-0.2937388275453261,42.175000000000004,100.0,-57.824999999999996,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2554,351,750,1951,3950,1.331659197807312,10,1.9376332759857178,1.331659197807312,1.4550519225761311,False,0.018658033281251374,0.3047929873959605,-0.28613495411470913,27.950000000000003,100.0,-72.05,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2555,155,117,1755,3317,1.4523327350616455,12,2.0111374855041504,1.4523327350616455,1.38476358547326,False,0.02897049379284558,0.2945344952308014,-0.2655640014379558,67.25,100.0,-32.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2556,622,25,2222,3225,1.6472748517990112,8,1.648714542388916,1.6472748517990112,1.0008739832264983,False,0.056731136387572254,0.05100749242078751,0.005723643966784743,90.225,87.7,2.5249999999999915,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,True,3.0,nonfallback_nodes_ge4_upper_half_positive_midpoint_difference
2557,453,120,2053,3320,1.488631248474121,10,2.0120689868927,1.488631248474121,1.3516235057910506,False,0.03216876580363152,0.27602377485158036,-0.24385500904794885,72.625,100.0,-27.375,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2558,748,342,2348,3542,1.355989933013916,14,2.116515874862671,1.355989933013916,1.5608640029932654,False,0.03120330954248414,0.2787649256787021,-0.24756161613621797,70.92500000000001,100.0,-29.07499999999999,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2559,64,161,1664,3361,1.5127631425857544,17,2.136352062225342,1.5127631425857544,1.4122184776221423,False,0.020958217134525822,0.29066155986199227,-0.26970334272746643,41.275,100.0,-58.725,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2560,322,445,1922,3645,1.4572882652282715,14,2.2037582397460938,1.4572882652282715,1.5122322002647117,False,0.020984548546903615,0.3062981680234409,-0.2853136194765373,41.475,100.0,-58.525,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2561,93,350,1693,3550,1.3638945817947388,13,2.0557191371917725,1.3638945817947388,1.5072419559630972,False,0.019249188628329965,0.3102054946257902,-0.29095630599746025,31.95,100.0,-68.05,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2562,780,743,2380,3943,1.5418150424957275,13,2.0979466438293457,1.5418150424957275,1.360699296611746,False,0.017705502714572118,0.2508182866036013,-0.23311278388902917,21.5,100.0,-78.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2563,547,599,2147,3799,1.5060805082321167,13,2.057682752609253,1.5060805082321167,1.3662501714630275,False,0.0181054356294879,0.251959107109604,-0.2338536714801161,24.25,100.0,-75.75,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2564,149,658,1749,3858,1.350592851638794,12,1.9621992111206055,1.350592851638794,1.4528428821015122,False,0.025139327856065416,0.20306045211673768,-0.17792112426067225,57.574999999999996,100.0,-42.425000000000004,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2565,451,236,2051,3436,1.4394199848175049,12,2.0257809162139893,1.4394199848175049,1.4073591707640667,False,0.017216692374953282,0.3005248003574727,-0.28330810798251943,18.35,100.0,-81.65,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2566,450,386,2050,3586,1.4152717590332031,8,1.4155842065811157,1.4152717590332031,1.0002207685880244,False,0.05469767924008619,0.05592709098990607,-0.0012294117498198795,89.45,89.97500000000001,-0.5250000000000057,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2567,636,489,2236,3689,1.4485948085784912,14,2.06089186668396,1.4485948085784912,1.422683454668954,False,0.02408405074282756,0.2321140650499065,-0.20803001430707896,54.37499999999999,100.0,-45.62500000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2568,446,726,2046,3926,1.2174859046936035,5,1.2174948453903198,1.2174859046936035,1.0000073435730812,False,0.06016147992071208,0.061416308482467555,-0.001254828561755475,91.525,91.975,-0.44999999999998863,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2569,355,300,1955,3500,1.519924283027649,16,2.293733596801758,1.519924283027649,1.5091104355755809,False,0.03266523403472754,0.2762176405137824,-0.24355240647905485,73.625,100.0,-26.375,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
2570,313,492,1913,3692,1.3778411149978638,6,1.3785183429718018,1.3778411149978638,1.0004915138375292,False,0.10947002609601379,0.10789937623393513,0.0015706498620786657,98.8,98.7,0.09999999999999432,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
