pert_id,canonical_smiles
BRD-K48188942,CC(C)c1ccc(NC(=O)c2cccs2)c(c1)-c1nc2ccccc2[nH]c1=O
BRD-K48193278,CCCNC(=O)N1C[C@]2(CN(Cc3cccc(F)c3)C2)c2c([nH]c3cc(OC)ccc23)[C@@H]1CO
BRD-K48195008,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C
BRD-K48195969,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ncc(C#CCC4CCCCC4)cc3C1=O
BRD-K48199208,CN(CC#CCN1CCC(O)CC1)C(=O)C
BRD-K48199580,COc1ccc(cc1)S(=O)(=O)N1CC[C@@]2(CC1)CN(Cc1ccncc1)[C@H](CO)c1[nH]c3cc(OC)ccc3c21
BRD-K48204702,Cc1ccc(cc1NC(=O)COc2ccccc2[N+](=O)[O-])c3nc4ccccc4[nH]3
BRD-K48211485,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCc3cn(CCCC1=O)nn3
BRD-K48211564,OC[C@H]1O[C@H](CC(=O)NCc2ccc(Cl)cc2)CC[C@@H]1NC(=O)CC1CC1
BRD-K48222931,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2)OCc3cn(CCCC1=O)nn3
BRD-K48225424,CN1[C@@H]2CC[C@@H](CC(=O)NCCN3CCCCC3)O[C@H]2COc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2C1=O
BRD-K48228567,CC(C)CC#Cc1cnc2O[C@@H](CN(C)C(=O)c3cccc(F)c3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K48230737,OC[C@@H]1O[C@H](CC(=O)NCc2ccc(Cl)cc2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34
BRD-K48241951,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)OCc2cnnn2CCCC1=O
BRD-K48243375,CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K48254300,COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(C1)C(=O)NC(C)C)C(=O)C1CCOCC1
BRD-K48257023,CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@@H]2N1CC1CC1
BRD-K48263651,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)CCCN(C)C(=O)c3cc(ccc3OC[C@@H]1O2)C#N
BRD-K48270072,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cc(F)ccc3F)cc2OC[C@@H](C)N(C[C@@H]1C)C(=O)c1cnccn1
BRD-K48279074,COc1cccc(CN(C)C[C@H]2OCc3cnnn3CCCC(=O)N(C[C@H]2C)[C@@H](C)CO)c1
BRD-K48296029,CCCNC(=O)N1[C@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)C1=CCCCC1
BRD-K48300629,NS(=O)(=O)Cc1noc2ccccc12
BRD-K48306168,COc1ccccc1NC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)N3CCC(Cc4ccccc4)CC3)CC[C@@H]12
BRD-K48306626,OC[C@@H]1O[C@H](CC(=O)NCc2ccccn2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)C5CCC5)cc34
BRD-K48307191,CO[C@@H](CN(C)Cc1cc(F)ccc1F)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(C)cc1
BRD-K48311056,O[C@H](CNCCOc1ccc(OCC(=O)O)cc1)COc2ccccc2
BRD-K48327915,CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(C[C@H]1C)C(=O)Cc1ccccn1
BRD-K48332509,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3C1=O
BRD-K48332988,CCC(=O)N1C[C@]2(CN(Cc3ccc(F)cc3)C2)c2c([C@H]1CO)n(C)c1cc(OC)ccc21
BRD-K48336086,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)C)OCc2cnnn2CCCC1=O
BRD-K48350747,CC(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2C(=O)CC1CC1)c1ccc(cc1)-c1ccccc1C
BRD-K48360530,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)N3CCCCC3)CC[C@H]2N(C1)S(=O)(=O)c1cccc(Cl)c1
BRD-K48367671,CC(C)COc1ccc(cc1C#N)-c1nc(C)c(s1)C(O)=O
BRD-K48374441,COCC(=O)N1[C@@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)N1CCOCC1
BRD-K48383713,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CCOCC2)N1Cc1ccccc1F
BRD-K48388979,CCOc1ccccc1C=NNC(=O)c2nnn(c2CN3CCCCCC3)c4nonc4N
BRD-K48415574,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(Cc2ccncc2)C[C@H]1C
BRD-K48421284,Cc1ccccc1-c1ccc(cc1)[C@H]1[C@H](CO)N2CCCCN(C[C@@H]12)S(=O)(=O)Cc1ccccc1
BRD-K48424967,COc1ccc2c3c([C@H](CO)N(C[C@]33CCN(C)CC3)C(=O)NC3CCCCC3)n(C)c2c1
BRD-K48427617,CS/C(=C(\C#N)/C(=C(\N)/SC)/[N+]#[C-])/N
BRD-K48427969,CCC(=O)NC[C@@H]1[C@@H]([C@H](CO)N1Cc1ccccn1)c1ccc(\C=C\C)cc1
BRD-K48431409,COCCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N2C)O1
BRD-K48431707,OC[C@@H]1O[C@H](CC(=O)NCc2cc(F)ccc2F)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34
BRD-K48433912,COCC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2Cc2ccccc2)c2ccccc12
BRD-K48441067,COCC(=O)N1[C@H](CO)[C@@H]2[C@H]1CN(C)c1ccccc21
BRD-K48454318,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccncc2)OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3C1=O
BRD-K48457318,CN1[C@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@@H]2COc2ccc(NC(=O)c3cccc(F)c3)cc2C1=O
BRD-K48463604,CC(C)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)C(=O)Cc1ccccc1
BRD-K48465004,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)OCCCC[C@H](C)Oc3ccc(cc3C1=O)N(C)C
BRD-K48470486,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C
BRD-K48475203,COc1ccc2c3c([C@@H](CO)N(CC4CC4)C[C@]33CCN(Cc4ccc(F)cc4)CC3)n(C)c2c1
BRD-K48478472,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4cn(C)cn4)cc3C1=O
BRD-K48479537,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3nc4ccccc4s3)cc2OC[C@H](C)NC[C@@H]1C
BRD-K48488978,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
BRD-K48492265,COCC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)C#CCC1CCCC1
BRD-K48505466,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(F)cc2)Oc3ccc(NC(=O)CCCCCC(=O)Nc4ccccc4N)cc3CC1=O
BRD-K48508383,COc1ccccc1CNC(=O)C[C@@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)Nc4ccc(F)c(F)c4)cc3C(=O)N2C)O1
BRD-K48515753,OC[C@@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@@H]1NC(=O)c1cccnc1
BRD-K48519456,CC1(C)S[C@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O
BRD-K48527688,COc1ccccc1C#Cc2cnc3O[C@H](CN(C)S(=O)(=O)c4cn(C)cn4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2
BRD-K48528505,CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2CC1CCCCC1
BRD-K48528697,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@H](C)NC[C@@H]1C)NS(=O)(=O)c1cccc(Cl)c1
BRD-K48545097,CCCNC(=O)N1C[C@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)CCC)ccc2OC[C@H]1C)OC
BRD-K48545167,C(N1[C@H]2CNC[C@@H]1[C@@H]2c1ccc(cc1)-c1ccccc1)c1cc(on1)-c1ccccc1
BRD-K48548528,COc1cccc(c1)C(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)c2ccc(F)cc2)c2ccccc12
BRD-K48549412,COc1ccc2c3c([C@H](CO)N(C[C@]33CN(C3)C(=O)Cc3ccccc3)C(=O)c3ccccn3)n(C)c2c1
BRD-K48551077,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)c3ccccc3F)c3ccccc23)N1C(=O)C1CCCC1
BRD-K48553449,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cc(F)ccc3F)cc2OC[C@H](C)N(C[C@@H]1C)C(=O)c1cnccn1
BRD-K48562666,COc1cccc(c1)S(=O)(=O)Nc2ccc3O[C@@H]4[C@@H](C[C@@H](CC(=O)N5CCCCC5)O[C@H]4CO)c3c2
BRD-K48566675,OC[C@H]1[C@@H]([C@H]2CN(CCCCN12)S(=O)(=O)c1ccc(F)cc1)c1ccc(cc1)-c1cncnc1
BRD-K48571121,OC[C@@H]1O[C@@H](CC(=O)NCc2ccc3OCOc3c2)C=C[C@H]1NC(=O)Nc1cc(F)ccc1F
BRD-K48575680,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccc(C#N)c2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K48576794,Cc1cc(NC(=O)CCl)no1
BRD-K48578705,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O
BRD-K48582996,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4ncc(cc4C1=O)c5cncnc5
BRD-K48583488,OC[C@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccccc1F)c1ccc(cc1)-c1cccnc1
BRD-K48588790,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)OCCCC[C@H](C)Oc3ccc(NC(=O)CCCCCC(=O)Nc4ccccc4N)cc3C1=O
BRD-K48593692,OC[C@H]1[C@@H]([C@H](C#N)N1C(=O)c1ccc2OCOc2c1)c1ccccc1
BRD-K48598367,OC[C@@H]1[C@H]([C@H](C#N)N1S(=O)(=O)c1ccc(F)cc1)c1ccccc1
BRD-K48603187,CCC(=O)Nc1ccc2c(OC[C@H](C)N(CCc3ccccc3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1
BRD-K48617017,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
BRD-K48619543,COc1ccc(C#Cc2cnc3O[C@@H](CN(C)CC4CCCC4)[C@@H](C)CN([C@H](C)CO)C(=O)c3c2)cc1
BRD-K48624606,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)N3CCCCC3)CC[C@H]2N(C1)C(=O)c1ccc(F)cc1
BRD-K48654093,CN1[C@@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)c3cnccn3)cc2C1=O
BRD-K48654774,COc1ccc(cc1)C(=O)C1CCN(CC1)c1ncnc2sccc12
BRD-K48656305,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCC2)Oc3cc(ccc3S1(=O)=O)c4ccc(cc4)C(=O)N(C)C
BRD-K48659337,CCNC(=O)Nc1ccc2OC[C@H]3O[C@H](CC(=O)N[C@@H](C)c4ccccc4)CC[C@H]3N(C)C(=O)c2c1
BRD-K48662018,CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3c(C)noc3C)ccc2OC[C@H](C)NC[C@H]1C
BRD-K48668625,O[C@H]1COC[C@H]2O[C@@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@@H]2N(Cc2ccc(Oc3ccccc3)cc2)C1
BRD-K48672996,COc1ccc(cc1)S(=O)(=O)Nc2ccc3O[C@@H](CN(C)Cc4ccc(cc4)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2
BRD-K48673964,COc1ccc(NC(=O)N(C)C[C@H]2Oc3ccc(cc3CC(=O)N(C[C@H]2C)[C@H](C)CO)N(C)C)cc1
BRD-K48679006,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)c2ccccc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
BRD-K48680503,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2F)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
BRD-K48692744,Cc1nc2c(O)cccc2c(=O)[nH]1
BRD-K48703351,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@H](C)Oc4ccc(cc4C1=O)N(C)C
BRD-K48703433,COCC(=O)N[C@@H]1C=C[C@H](O[C@@H]1CO)CC(=O)NCc1ccc(Cl)cc1
BRD-K48710089,COC(=O)c1ccc(CN2C[C@@H]3[C@H]([C@@H](CO)N3C(=O)C2)c2ccc(cc2)-c2cccnc2)cc1
BRD-K48710616,CCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccncc2)O1
BRD-K48714854,OC[C@H]1O[C@H](CC(=O)NCc2ccccn2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Cc5ccncc5)cc34
BRD-K48716658,CNc1nc(N)c([N+](=O)[O-])c(Nc2cccc(Cl)c2)n1
BRD-K48717457,CCCNC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2C(=O)CC1CC1)c1ccccc1
BRD-K48719132,CC(C)(C)S(=O)N1Cc2cc(nc(c2[C@@H]1CCO)c3cccc(c3)c4cccc(F)c4)C(=O)NCCCN5CCOCC5
BRD-K48722258,COc1cc(cc(OC)c1OC)C(=O)OCCCN1CCCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CC1
BRD-K48722833,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O
BRD-K48723823,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
BRD-K48724570,COCc1cn(CC[C@H]2CC[C@@H](NC(=O)Nc3ccc(cc3)C(F)(F)F)[C@@H](CO)O2)nn1
BRD-K48733306,COCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3cccnc3)ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K48735772,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
BRD-K48744855,OC[C@@H]1[C@H]([C@@H]2CN(CC(=O)N12)C(=O)Nc1cc(F)ccc1F)c1ccc(\C=C\c2ccccc2)cc1
BRD-K48752687,OC[C@H]1Nc2ccc(cc2[C@@H]2[C@H]1CCN2C(=O)C1CCOCC1)-c1cccc(F)c1
BRD-K48753787,C[C@H](NC(=O)C[C@@H]1O[C@@H](CO)[C@@H](NC(=O)Cc2ccccn2)C=C1)c1ccccc1
BRD-K48755012,C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(F)cc2)Oc3ncc(cc3C1=O)c4cccc(C#N)c4
BRD-K48774739,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2Cc1ccc2OCOc2c1
BRD-K48775333,CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K48775846,COc1ccccc1c2cnc3O[C@@H](CN(C)CC4CCOCC4)[C@H](C)CN([C@@H](C)CO)C(=O)c3c2
BRD-K48803730,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(Cl)cc2)Oc3c(NC(=O)CCCCCC(=O)Nc4ccccc4N)cccc3C1=O
BRD-K48804356,COc1ccc(CN(C)C[C@@H]2Oc3ccc(NC(=O)Cc4ccccc4)cc3CC(=O)N(C[C@@H]2C)[C@H](C)CO)cc1
BRD-K48805168,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2)OCc3cn(CCCC1=O)nn3
BRD-K48805623,CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(Cc3cccnc3)C[C@@H]12
BRD-K48809858,CN1[C@@H]2CC[C@H](CC(=O)N3CCc4ccccc4C3)O[C@@H]2COc2ccc(NS(=O)(=O)c3cccc(F)c3)cc2C1=O
BRD-K48816779,C/C=C/c1cnc2O[C@@H](CN(C)Cc3cccc(c3)C(=O)O)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K48823327,COc1cc(c(OC)cc1Cl)S(=O)(=O)n2nnc3ccccc23
BRD-K48835133,CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)Cc3ccc4OCOc4c3)[C@@H](C)CN([C@@H](C)CO)C(=O)Cc2c1
BRD-K48840041,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O
BRD-K48844671,Fc1ccc(NC(=O)Nc2nnc(s2)-c2ccncc2)cc1C(F)(F)F
BRD-K48849176,OC[C@@H]1O[C@@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)c5ccc6OCOc6c5)cc34
BRD-K48853765,CC(C)NC(=O)N1CC[C@H]2[C@@H]1c1cc(ccc1N(C)[C@H]2CO)C#Cc1ccccc1
BRD-K48860322,CCC(=O)Nc1ccc2c(OC[C@@H](C)N(CCc3ccccc3)C[C@H](C)[C@H](CN(C)C2=O)OC)c1
BRD-K48863671,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc4ccc(NS(=O)(=O)C)cc4C1=O
BRD-K48864121,CC(C)NC(=O)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)C#CC1CCCCC1
BRD-K48869804,Oc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O
BRD-K48875630,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)N(C)C(=O)c3cc(ccc3OC[C@@H]1O2)C#N
BRD-K48877010,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K48911375,COc1ccc(NC(=O)Nc2ccc3O[C@H]4[C@H](C[C@H](CC(=O)NC5CCCCC5)O[C@@H]4CO)c3c2)cc1
BRD-K48914099,OC[C@H]1[C@@H]([C@H](CNC(=O)c2ccccn2)N1Cc1cccnc1)c1ccccc1
BRD-K48918097,COCC#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)c1ccncc1
BRD-K48918933,CC(C)CC#Cc1ccc2c(O[C@@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K48923155,COC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)Nc4cc(C)cc(C)c4)cc3C(=O)N2C)O1
BRD-K48923948,CCS(=O)(=O)N[C@@H]1C[C@@]2(C)O[C@]1(C)[C@H]1[C@@H]2C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F
BRD-K48924007,C(CN1CCOCC1)Sc2nc3ccccc3n2Cc4ccccc4
BRD-K48927563,C[C@@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)c4ccc5OCOc5c4)cc23)[C@@H](CO)O1)c6ccccc6
BRD-K48930263,COc1ccc2c3c([C@H](CO)N(C)C[C@]33CCN(CC3)C(=O)c3cccnc3)n(C)c2c1
BRD-K48932581,NC[C@H]1CC[C@@H](CC1)C(=O)Oc2ccc(CCC(=O)O)cc2
BRD-K48935217,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1
BRD-K48945537,O[C@@H]1COC[C@@H]2O[C@@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@H]2N(C1)C(=O)c1cccnc1
BRD-K48950795,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)c5ccc(cc5)c6nccs6)cccc4C1=O
BRD-K48954843,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K48969316,CC(C)(C)[C@H](NC(=O)c1ccc(N)c(Cl)c1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(O)=O)C#N
BRD-K48970916,C[C@@]12CC[C@H]3[C@@H](CCC4=Cc5oncc5C[C@]34C)[C@@H]2CC[C@@]1(O)C#C
BRD-K48974000,Oc1ccc(cc1O)C(=O)CSc2nnc(c3cccc(Cl)c3)n2CC=C
BRD-K48986374,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(cc3CC1=O)N(C)C
BRD-K48995011,OC[C@@H]1[C@@H]([C@H]2CN(CCCCN12)S(=O)(=O)c1ccccc1)c1ccc(cc1)C#CC1CCCC1
BRD-K49005570,CC(C)N(C[C@@H]1[C@H]([C@@H](CO)N1S(C)(=O)=O)c1ccccc1)C(=O)CN(C)C
BRD-K49010888,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NC(=O)CCCCCC(=O)Nc5ccccc5N)cc4CC1=O
BRD-K49014970,CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3OC)ccc2OC[C@H](C)NC[C@H]1C
BRD-K49027941,CCCn1c(=O)[nH]c2nc([nH]c2c1=O)-c1ccc(cc1)S(O)(=O)=O
BRD-K49031847,CCCNC(=O)N(C)C[C@@H]1Oc2ncc(Br)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K49047603,Fc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(C[C@@H]1N2)C(=O)C1CCOCC1
BRD-K49047615,CCC(=O)N1C[C@H](O)COC[C@@H]2O[C@@H](CC(=O)NC)CC[C@@H]12
BRD-K49049886,Nc1nc2ccc(Cl)cc2c2nc(nn12)-c1ccco1
BRD-K49060658,COc1ccc(cc1)\C=C\C
BRD-K49061529,CCOC(=O)c1cc2c(cn1)[nH]c3ccccc32
BRD-K49066776,COc1ccc(NC(=O)N2C[C@H]3N[C@@H](C2)[C@@H]3c2ccc(cc2)-c2ccncc2)cc1
BRD-K49070267,CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)C2CCCC2)O1
BRD-K49071277,O=C1O[C@@]23C[C@@H](C=CC2=C1)N1CCCC[C@H]31
BRD-K49071649,OC[C@H]1[C@@H]([C@@H](C#N)N1C(=O)C1CCOCC1)c1ccc(cc1)C#Cc1cccc(F)c1
BRD-K49075727,COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1
BRD-K49076793,OC[C@H]1O[C@@H](CC(=O)NCCN2CCCCC2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)c5cccnc5)cc34
BRD-K49090949,CCN(C[C@H]1N[C@H](CO)[C@H]1c1ccc(cc1)C1=CCCC1)C(=O)c1cccnc1
BRD-K49092745,CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)S(=O)(=O)C)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K49093373,COC(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2F)[C@H](CO)O1
BRD-K49094915,Oc1ccc(CNc2ccc(cc2F)C(F)(F)F)c2cccnc12
BRD-K49098390,COc1cccc(C#Cc2ccc3c(O[C@@H](CN(C)C)[C@H](C)CN([C@@H](C)CO)S3(=O)=O)c2)c1
BRD-K49111258,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4ccco4
BRD-K49111930,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCc4ccccc4-c5ccccc5C1=O
BRD-K49114771,COCC(=O)N1C[C@H](C)[C@H](CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H]1C)OC
BRD-K49119234,CCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
BRD-K49123127,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2C)OCc3cnnn3CCCC1=O
BRD-K49125116,COc1ccccc1C#Cc2cnc3O[C@H](CN(C)S(=O)(=O)c4cn(C)cn4)[C@@H](C)CN([C@@H](C)CO)C(=O)c3c2
BRD-K49148689,CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K49148914,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4c(C)noc4C)cc3C1=O
BRD-K49156662,OC[C@@H]1[C@@H]([C@@H]2CN(CCCCN12)S(=O)(=O)c1ccc(F)cc1)c1ccc(cc1)-c1cncnc1
BRD-K49158673,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cccc(F)c3)cc2OC[C@@H](C)NC[C@H]1C
BRD-K49164596,CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO
BRD-K49166646,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc(cc3)-c3ccccc3)cc2OC[C@@H](C)NC[C@@H]1C
BRD-K49172498,COc1cccc(NC(=O)N[C@@H]2C=C[C@@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)O[C@@H]2CO)c1
BRD-K49178877,CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H]1N2CCC(F)(F)F
